x,y
17.981058178374283,26.519768340547994
24.420121006727232,22.079614997111072
23.860770979322727,30.64128650642033
15.346475872250439,26.799347845617692
25.03523219224493,23.4118321544918
25.32136835978178,23.25842003222415
17.240512466264427,26.297898561764175
16.44214313819672,26.29919364334522
16.015864473650026,26.885923163413707
26.603148526217677,21.819548719597478
18.22084138263954,28.255437758413173
21.90304021263532,28.862191632708054
22.62657257699228,20.015007614386374
23.305873371229655,23.96431103151883
26.384084158709484,20.95260705346884
25.248585434741774,22.575220889566804
24.806265082662268,21.1983663480625
16.910252908869598,25.759390480359244
20.00631145650373,28.282985014301925
19.18321203719473,27.021114305947858
15.140425627861344,27.40791041512982
22.750617712761738,26.771845193719265
18.533438540563402,26.61018724013727
18.377843352655358,26.015871781133207
16.65067775758464,25.275385683566
20.48502369436779,27.32819466975201
23.26436095073124,27.42707332703624
24.138898155377035,28.124113171357756
21.132813256115373,29.40162049931378
24.35148171307057,20.40830752497628
24.16645891410796,21.662446652280895
22.01201604443072,22.535726647913833
24.20864981738469,27.773591795481053
22.690902961201534,30.213152087290023
16.933404799409196,27.109042924417768
22.781582046721926,30.407461869802084
18.681952885116505,28.461241344460728
17.981344556157858,26.1705648203
23.819515796273286,21.008331634119045
22.7928760306082,21.134954093511737
21.990220851324832,27.827793339754027
21.69368526491195,28.587029281314145
23.821777014137773,23.635219377056387
17.265862390227607,27.276287642983196
16.717765894217152,25.91848025858172
16.283973262201336,26.48051034830323
21.869799413595455,32.70273271966312
19.70797973007224,27.689005530928142
23.739500523898645,22.66846898426953
18.101407213502007,29.40998624139971
19.04395764986381,25.325018961510384
23.394712294333154,22.183458081409842
22.237840898953355,28.24373732065669
23.93556376791641,29.95542819819
18.209023021437734,25.299378506305455
22.163816971530103,27.64444904869867
22.093371138919707,30.212653656645532
24.721654329451717,23.58214811977917
17.77927114624756,24.438316947077546
27.40351899369515,21.856477056747057
22.323628215648775,29.225204648037504
20.766892960417405,29.748009610078665
21.810353468538196,21.20320590474385
24.083322208441487,23.28360347188882
20.579611782046875,29.1033931434863
23.26018102655668,20.13415835343365
26.97064164490067,22.49691159715102
15.597499984090913,25.52605132862142
21.87303388197798,29.048281947202668
22.01842210716779,29.332592384999092
21.25655369583886,29.73838755276118
24.325320684347126,23.50415132180875
25.168808259696313,25.87663305970309
23.842058036350622,31.740766822839102
16.05492883076593,27.630276605881917
21.32073587918651,24.75899952506033
16.34694909998329,27.368422835701388
22.311287050022194,28.7314273740876
19.821389142305275,26.287584833332954
25.018854897411487,24.246911343059
25.974637733400666,23.67025411810743
23.678666323242695,21.608250690181055
24.175794555098093,27.944529651516607
16.822442079247278,24.246036360398936
25.418124591325146,23.525724660748914
20.119574517409387,29.72783146939269
22.1704653357852,28.961927413555284
18.238088920951824,27.352984334804596
22.295617939823828,27.778749279996866
16.537636596662093,25.48673478493658
15.170091086401216,25.952688871707906
19.511006223518713,29.060247134143218
20.06672886089057,28.131833133876352
19.24009010119253,26.211651805920546
19.08308968278564,29.550063720401084
21.343065748093625,26.14896322703615
22.738085382602076,25.656350728282668
17.876902755686192,25.325078189882863
16.852629121595687,25.939355931142803
21.922403185770026,28.28723910884775
19.40482526517267,28.624828632103856
17.321633778476816,26.82136923190618
17.063492747997305,28.56981054033852
16.749195383318575,26.76982792503374
22.967617791816885,27.5219935235587
23.725423298815116,30.44186908030428
21.759683108539377,31.393919057396417
16.17913043978952,26.942561287704173
23.501054025958897,29.371859963225468
21.88260819135324,27.531907220949698
24.392288592152223,28.37941187199828
20.77132797537124,25.101680683515735
24.509355389252164,20.723862102146192
22.1551608361509,30.275917919108515
21.90695162790492,28.0348067383067
17.25858524553479,27.302151410204264
24.676400549004967,24.678724514972586
22.669033876115005,27.881202020883347
17.62363194756467,25.92475867029657
17.942084102863333,26.681171102313257
21.023115204986762,28.651955957881416
19.158228311659993,29.355169412985596
23.593589346573495,23.844062827296664
18.541260762759467,24.998755077830122
20.83696910907406,23.204671476042677
25.44619587132742,19.508022522568943
23.5867572792985,29.0982224499089
26.278387233744215,20.790582598271953
21.46339503722154,30.99082061246532
20.371849725268497,27.94011879751014
20.336192158171983,26.077293108040436
18.76716451777929,25.570115357703123
23.153197085833614,27.064359543558563
23.733902560950256,29.487886504956226
17.963148353237024,27.383937187849995
23.82263583645374,22.756176600549228
22.302813239781194,26.914791484057258
27.20066238008748,21.207458844988697
16.040643141261587,27.770420216029493
15.785755481750906,26.492571775302146
23.433415794539485,22.841265480720146
18.926584606624097,27.12573536816449
25.085150686268594,21.581517659520475
16.573578672380105,26.371186698286778
20.806004496589544,25.646893769299815
16.10180018124592,27.57872512542563
20.60615906881235,30.494587697762128
20.066540437912295,27.5875870746771
19.32167416629556,26.532239822167544
23.444386382200864,28.653025131304958
25.906386329504027,20.49098677843283
25.775312711561657,23.996738390988646
26.503717126243302,24.050480076482376
17.525927692374502,24.905093874945273
17.34688866761777,25.8037805811538
20.07755050198691,26.03366498044659
17.20612439511042,26.279053254543832
18.16666057741166,26.71936856046276
18.227498001707463,28.574427422493972
19.406816022415327,27.322429972446194
17.462493121972383,25.80860874874739
23.521983553031212,29.573429049311933
16.02367721808293,26.63548174637141
16.466022122158662,30.45100678964432
26.388826643222863,22.05917770462819
23.11626715668607,29.501254068829013
22.337517074893956,31.320074274872322
24.665513738327032,23.148430753943316
21.974787925937907,31.1377517788056
21.0267194984371,29.27113022913967
23.66795112259202,23.749096751297213
20.5365339732573,27.43658108103735
23.220287435769723,27.802604205827716
18.53146763072293,25.54994771653413
22.49908280246708,28.38886169130491
17.09907576061084,26.882824007491052
17.813927942177433,26.16053460648513
23.498941695776644,21.404568209764918
16.520065372785627,25.995049227066545
18.533187770791283,28.460388914199534
23.937042185044405,28.266241104011378
22.479609089438807,27.373905951479415
18.483855845484722,24.746634489731935
25.569666341014567,23.41305488872274
17.28180927758892,26.999303249884484
23.436051624119678,21.91425618884164
23.370990847279614,29.4993930647754
15.841746451900205,25.367060213692586
20.598861470101703,30.659432141239417
18.79380368799038,27.265844726741097
25.24787939751534,25.45001921065693
19.895059771809343,29.82549808330151
15.531404918179813,26.344920065956323
23.336057235920638,23.073493345489663
16.143310908366885,27.178696376187624
17.885233638991032,25.557276607183226
18.195484572918623,26.45845559589965
25.976256262159673,27.078906554455976
17.8473984922809,24.313504617556713
24.603994408879547,28.061191987251902
26.488788873785214,22.23148389571461
22.995260742589743,21.553266683007486
21.184051118915924,27.98435341907124
25.851140172484612,22.771037094684672
17.53831161373789,24.809553950387418
22.14908921231194,28.691186114371728
23.772937801282904,23.38770240721053
16.224437403007745,25.07396350593128
16.700123398225177,25.754212629524766
24.611246678788696,20.932629334997113
18.592640566212367,25.917605561066583
15.856502546005828,24.63301314984198
19.28781316280641,25.948046684897417
17.209118517355016,26.38291454424539
18.574241929414548,29.8728131816849
23.720970466616723,22.65801335983982
25.315594699833206,20.387157624264727
22.145447487900817,30.70646265647019
18.387357764122466,27.746367643646938
22.156609373796535,29.4511118690067
20.081020077072974,30.859525978049284
22.91106486369334,29.870057181075282
24.943387417938762,22.030049086806
24.989616687667525,21.350903094803243
25.053575064429758,28.04516760924145
17.28858857643547,28.128050298684336
22.291724685788942,29.280459948868977
24.646917484906545,21.978751527822823
23.644541677768814,24.04707997010276
19.66734166925892,29.34779114521736
23.205028409434323,29.369212934381633
18.097437805430587,26.75397759636314
18.26475023822392,25.50397899723159
22.188357385591186,28.319347115098783
14.735005486768571,28.12830766815517
19.544999840965776,28.04025670809357
21.11927241267279,30.782198285799883
26.641380603929836,23.30822861353452
17.907325175244072,27.602493102557737
25.239836850261582,23.086589531611555
27.310237369934537,22.330887511619675
21.69630677134398,29.738038302148468
17.303087669220222,26.753637653049264
23.444991733753685,28.571074961375434
22.589943310985397,27.82152972245756
23.825496784728326,29.040354833456274
18.263863686782088,25.218158484703007
25.66058498305581,23.635008464334785
19.78273093855585,26.60796875787332
17.372608934407815,26.850067288100778
18.35039207758974,26.01839665008145
25.196900689139554,22.94267170694628
20.00096522505389,28.835524696748156
18.988969673424805,26.56087927226655
17.063056463434545,25.213894609659672
21.25588801434563,28.77592567604456
20.636663168340327,28.380766474220344
24.92988468480777,24.107402490582967
25.526034812153974,22.866441320930765
18.36899836992732,24.712150430711638
26.76633505628863,21.04012322140914
17.976979083395943,27.255808212235806
26.883824040343583,19.98944367270577
19.553627149063793,26.939916807045062
23.75657219946819,31.34560722394675
24.86221801548822,21.937459728040686
22.830135186992585,24.668247519473812
23.124296772356825,21.455801189152815
17.241577349335202,25.789943235791814
16.960936275004677,22.026024624967548
25.919187144454025,24.798094674023062
24.748598086525398,27.502515741812452
18.6534628907761,23.68574667806282
22.855605343444843,23.22187725071588
14.766603197608788,26.3383367007361
17.641738445107638,25.522948222613614
21.463216545519632,28.673300903387283
17.88733523113181,27.22089725401849
26.0522382833583,22.03011797494784
24.644845262902074,28.584647892875658
24.03549411705317,23.048944079733
21.683676167938224,31.635548432606697
17.985827156184257,26.76302130984735
17.37029710625111,26.537469701812572
15.99114679043186,26.508877387624672
23.919125644725472,22.468084823093488
26.23381567353478,20.38875110697379
16.68861753065666,22.94908460984906
16.257870955881785,24.704658021885532
21.95759476113436,29.222889415485607
23.926510592625025,21.427129935386965
18.317406506566723,29.561355539299804
20.10780228656774,29.383820057376532
25.468019852067332,19.10809011072819
18.336272926596667,26.196145788222676
24.647890598287034,18.922940480204403
24.43299674544075,21.68288093317898
24.13354727293231,22.99318614198358
24.2374169739923,23.72846266079568
21.513670136428274,27.850593283953984
19.9584291327166,29.58655867181302
24.835075154799753,22.794262917620948
22.647656478625358,21.54058164027477
18.7467269144514,24.904480073187838
25.4207816402541,23.226148001519846
22.729626680205662,26.423994702839373
18.936573494777882,28.663781811953562
17.234036572747023,25.320030305480376
22.633659356864303,29.93357835073119
15.803124109629199,26.19554963050582
16.929972378100103,26.45453510823195
23.494415141120413,21.265475926649074
27.210750327824353,20.757584998167335
24.56094445203143,20.632054013291825
20.75357542119782,23.09054710514403
19.983592135917462,29.589348886823455
23.718816042017405,26.634934989087263
25.008877219018036,29.655365520918707
24.166496744443027,22.745006809270365
16.32367151591984,24.60220473913939
19.254730090590485,24.82664360204528
22.121053029970565,27.128632806617016
16.347810302585962,24.49009359555289
25.030375351373,19.822693893613007
18.187724570921873,28.66640483149302
22.9892740684286,31.275181325170657
23.435548739927796,28.967171188424093
23.877217128866114,30.448552483620723
21.522898807128886,27.928108340080506
21.299761764867547,27.354600088072974
16.43620076269707,29.27276886997393
23.53968936993513,18.40332011193418
22.63061002758095,33.309861760021654
26.61190551737782,23.348938842886984
18.90802576668595,28.040680357005073
21.84848040639511,27.453502199563477
18.8387377363049,25.231511505753566
23.44284040065536,27.72368430483459
17.72501653043636,25.066977172938977
16.958188001407997,22.784646565069707
17.721709830221567,28.310618508758512
21.484816866791466,29.382098813448273
21.230176202812533,29.830063273174954
21.913690418990313,25.747359697451234
23.866520448686174,26.96520403044184
24.016632030283937,23.347563502430123
24.38705494337124,27.064528880459896
20.89317860197361,29.700883194932512
18.789003839828116,25.287803425097184
24.78079313102908,20.363149076770956
24.468030717746736,28.254707333422267
22.712921352222853,27.952594721102564
24.3234446841077,27.563435565462928
17.49162492907247,23.388491825388797
26.36538504883244,18.3045040111521
22.68130263490484,29.001037734557745
21.69304095994612,26.853405101436323
18.606850090758403,24.812145990470174
18.35669000746859,26.135132537305612
17.26301498007,29.25482201472301
25.821539584023853,22.4191663837398
17.784052795681532,25.122398427031353
18.57595334163302,22.299262188253905
20.981657886466127,31.045074125480696
17.624120710013987,24.79972959231192
22.790120609324582,26.677635439441232
22.716139120280957,30.35734384324993
25.42876520356433,24.332787364380202
17.871198033326714,27.077121072338986
19.04432056517306,29.49463387115979
23.695833172917503,23.623454166179897
21.702486892678888,27.59864533893726
16.733585717518523,27.23683240651368
23.763703892259617,23.21059484828715
22.171408438172826,28.505759157615476
24.8610637410236,20.66049771095298
13.726341598045742,27.500306054376885
24.53352261146032,27.444725376427733
15.835324955502553,27.330717775294058
16.814475453564377,26.697726414580025
21.294382158578696,31.206907181634463
18.352118409653944,25.86307452710488
26.265732233601344,22.40047937028386
17.42708943111989,27.16451297378566
21.203856218454668,28.562271618793826
21.02594803846051,31.6312139169859
24.269441668499862,21.479257102359387
15.777513347170123,28.130539338024832
22.834083385170686,25.411493874838246
16.0987514304551,27.366699691106383
23.56276890881924,26.399987851852515
24.922054049130857,22.175442034566625
22.189117139914824,21.598530961364347
22.413183800323978,22.841194988444176
24.152811121447417,23.46225186759185
20.034087806281462,27.032371105809773
24.265675483639654,28.658538309875805
18.53381074919819,25.679514081498127
13.734047296896483,25.527343530364252
24.731236509463784,20.061369230725006
16.993075623925645,25.58908267233086
17.157659764624928,23.37011679362985
23.063172430665826,28.12226959489569
20.570025690759365,25.989734216674865
19.649811718632826,28.532943259068826
16.1466080921366,26.39397224302247
21.0046152869741,26.997782764870948
20.814438291969186,28.409441276200035
22.950448527026424,31.099368222737866
16.035035995887437,24.296225498135506
19.769695206216838,26.69739712152956
20.453206404838156,27.68660968247708
21.208563693706214,31.214485490592466
26.004538800633366,22.640565222575987
25.253416188957765,24.148939599551362
26.05498366065123,23.406422488440242
21.758033785336977,30.616454363575045
21.812392582173548,27.93345527114553
24.112172288421174,25.748009043971887
21.300543130899413,28.422935497524822
16.217628559794,26.15427371254564
24.345575372532412,20.909088856127376
24.01456955315625,22.842389253425942
15.043697274734305,24.710864413187732
26.022623322244463,21.548137057996666
22.071365055859665,29.528764215675665
24.624813412921533,21.370675058875534
22.666327841421833,25.714709336563914
23.674730657497058,25.033757737907546
24.823467994590807,22.109799675953127
17.19070375412024,26.999349133053016
16.66915908006449,26.44758818999898
19.995921073987947,25.378652088675853
21.78087955943318,27.88188903156065
17.576855213374174,27.62003176661653
21.286191827954134,30.410776053622364
23.860479214671734,20.3394248368918
16.875399291634047,26.978452955297445
22.46091772930807,29.661461573732957
24.761898780588,20.879814589283406
22.350074545375335,32.46350331535398
22.504965039026878,28.9168924146937
24.436890707057294,28.295163095399246
18.813890487352975,28.811651290708078
21.619858840867746,28.431687708286333
14.846466840503133,25.93005316100436
17.26592090909112,28.462662815743638
16.18725049580928,24.944889403956164
21.42594190326978,26.230268065741384
24.676553212480496,21.927496312227866
26.339181141740436,22.405976043315874
22.925879237162043,24.93898246323368
18.036550793195897,28.143324314651633
21.42528625326314,28.110601320072693
16.46291746164958,25.73549454527742
15.935272909480444,25.110688845749745
24.803858425853164,24.31121644652511
22.77215504990563,25.944193785259472
24.204933214272273,22.39041036879226
20.950457439679745,29.356866323382803
26.05024610526773,20.777084372676008
21.681637717094215,30.987983240494973
24.355784418663735,23.815758144761297
24.4716096971821,20.394289790299684
16.674870835908926,26.873491517339595
19.907953573124892,26.329786479774462
21.320270051240374,27.813379481953994
21.965635735094214,31.888824724100104
17.53343248058005,27.270434961188414
25.993227377728477,23.787726090847663
22.879467592604698,29.67244621038066
22.18088138833698,30.61911248094084
24.267467522393375,27.07105936648535
25.227908119119586,20.234841188403333
16.77397352559111,27.838760494332966
28.80617413629807,21.237171710148445
20.631279680796272,28.38974833799668
23.483702248380414,27.238025969091304
15.795399085236427,26.289655409321476
17.113197188615437,27.70614242444777
16.399459573946164,25.6686615060777
23.21457023326554,23.01654698198667
23.80515355835429,20.718588048700894
22.900513157644685,22.071248576648493
18.041759637799835,25.900492002297295
26.609377830702,21.54267359052994
19.926001100073016,29.622252811765595
21.28323454183309,28.55167534154413
24.05360743399104,20.172155769079858
24.00994862723797,23.20974483724876
24.707300421548272,20.12237537764183
22.28515272261357,24.107373660413028
26.29969166930808,22.42376610194792
20.454633458091877,29.830418432598385
25.466532063962603,21.879643621886064
16.998566756212863,26.51595372854166
18.24059814753743,25.800623480402518
17.15532517769806,25.558524662723972
25.744914382036203,18.46590063672554
21.6655079217673,30.930954399526907
23.490576972326732,22.7515935352081
23.759152898311584,23.491024250004955
23.66971002320251,29.406850095324764
24.443370393422448,21.275984760306983
20.875577481578716,29.094378323541264
26.83627802246833,18.76969157285677
24.58743858092093,28.975623626690062
26.410516515183232,21.998463219969448
15.696521646006355,27.304834931053094
24.895272912944428,22.27056932275927
21.124847882409696,28.926824921936287
24.057584635876673,23.391449613559743
14.953543853993846,26.752340519356647
22.155728692294606,21.301227338591517
24.59941967847384,21.984801925132224
23.870709504544546,22.91564345728634
22.880663188019497,24.953908824021195
24.502402353817068,22.469189943820822
20.75442926371144,29.02288736711585
22.069818131743187,27.522766461461664
24.319124772822278,21.458368617211825
21.59544300964037,20.46433672725668
18.577558521770666,27.41672273440118
24.53408953852135,23.173352687423563
19.11441459982361,26.103071347281418
22.78022382717815,30.474522176294784
21.008491899379184,28.624501650393366
25.68692476439782,21.85250718762486
17.928623723039877,25.137368689721175
20.084398138499417,25.74798164830467
25.212783327406765,20.40821699771377
23.740064411652945,20.83723759400842
17.14391083125334,30.51550995387288
21.450580995236766,30.17162994093591
17.567887908632795,25.89299099875533
23.011175941113123,23.66109137381197
17.072329978781717,28.75454516805848
22.566949559536987,26.649268975633955
27.04334912022948,21.033269255228213
20.190985928618616,30.408425862506068
23.73512743248417,20.585868839595935
23.05901977755102,22.31571219517858
22.021865991795114,28.529946690562717
22.05528564238577,29.98578008960222
17.35570948851946,24.477868733915052
24.786648679571044,22.363783997431028
24.33053251551135,20.050324685992347
21.703458334086523,26.76702611883497
17.717671655665242,26.88045358500297
14.838590120130133,27.417690045648044
24.348941186646968,22.47367735886778
25.504059274451542,23.982210439658022
23.851603929076674,29.60740417456411
16.10700466167709,24.983505972719293
26.140244559860832,17.778386121436
17.74808180032578,25.871946588390372
27.117896639164208,20.488388402780743
18.64904843214428,26.999439618415103
17.32395424622444,26.20149845832339
16.894154705412216,25.74442707568072
22.63816231827971,22.986319017633498
22.420634133337966,24.031560137545938
16.39434128144624,24.2085277005912
17.104911269121022,26.852197099063535
22.763100792950254,28.337683539068653
17.02717790362634,26.755008047016293
25.381274104195434,23.517191971969165
22.693175298727688,21.760565778995066
21.788398613995174,30.965658121114068
24.222299325035735,22.591800817153267
23.98388627611134,28.047273793847104
24.931549371953203,20.614715030676827
19.80865929959573,27.974330483824108
24.417223810520657,22.267814388625908
20.07470584157692,32.05761557485271
18.512485811127007,23.617101977914157
18.919886255242574,26.775054818794942
24.023456083495144,25.618084252193032
21.887431968464593,28.51331928046195
23.706692836012007,19.003800844430224
15.551819242850396,25.244413151966302
23.369582763416588,26.730897140765133
20.78464091663609,25.678161968661456
17.80109064371442,22.996516740754405
18.019669935659937,27.544384765968555
22.39483554441582,30.941475391129355
25.04895093161032,26.865814225636463
18.092070401019466,26.652233790626642
25.03705862706451,21.846535075413033
25.79137791303269,22.29539190068175
19.40724705065189,25.396723577131436
24.130071386833073,21.115857464019815
21.470834415807246,29.138040957981282
26.786610696820375,20.229765082274493
27.672377111859195,23.01739787677637
19.603932265025275,27.25198505608046
22.679356896313198,27.74292081060374
16.595396790820654,27.270805013931778
23.423552935262908,22.00664172518489
15.958575644308024,26.406710528378554
23.545283240886157,29.0748978132636
23.100058353650716,21.942916827192217
24.0902492139754,23.157876600681767
18.600455885525356,25.266309916486144
16.483242864581058,24.681833502523613
16.054665101642634,26.78321012421475
20.45306686826554,28.7778766624064
20.900042771293002,28.123890734178538
20.84282780803795,28.418980603445572
22.081983993432782,31.38694372515672
21.24393788783051,26.65748577619212
22.635729903635166,30.454737871752233
20.02494779039563,30.4393639450593
20.50408552596665,28.206448911650924
21.509255595489904,28.81353434412004
22.524020536117327,21.446073959840625
22.811892618059098,28.1968286178234
24.652320921386284,20.848925113084356
23.68852734599371,31.332466452978615
22.546844466905966,32.39849978074177
18.37501246743012,27.27456458458997
21.637455705778073,26.71194047406489
14.454286750870558,27.748849667256028
21.292143353059473,28.982398888960045
26.503198368631427,22.470532655488046
18.017606008430267,26.189150440448373
21.495600031141432,31.634408300804385
16.796323664908314,28.383441429362804
23.04988335558413,28.66754790092465
21.952550838451625,27.90147239755887
23.629299800312396,29.003016066927454
16.107546439927404,24.769178427765947
18.26277992961569,27.490579870525316
24.481109357640303,24.55684562366931
17.22844305296991,24.83065191978736
23.756969483090067,22.361778098373993
29.03727606072254,23.154128033690057
22.211363692124113,28.484727938788314
28.609099000814723,23.74524475723294
22.713762420727672,29.68894904899145
23.930359603984556,20.21781972059604
24.630789503185017,24.0312717323158
22.325890343674356,28.155831468189668
20.01296739038635,30.41994493259757
23.076019579800636,31.4366576477666
14.543001659087277,26.05515308243094
23.78360311380687,21.426806567736623
20.26953429022615,31.775872421690956
19.595031600317974,26.736759994300158
19.353153934436882,26.458494249134255
24.791116629843422,21.253782185572092
23.835011024513815,29.70860241706137
29.01684899651854,22.357158202965536
15.799697250734042,25.563320105040635
19.591882960854797,25.844899385310462
24.366728609195423,19.947008395931626
26.77910308980836,19.44032478956988
19.131713444432698,24.523601632213925
17.566386151571013,25.170080402758988
17.430735438789178,25.942803745747167
19.750497357288303,27.177224693048032
25.32502676316273,21.71653100837454
17.649294438015758,27.737554332615044
16.620611489783826,24.468978247406127
22.603132553819272,25.637423647519476
17.642769514989922,26.6827211489025
22.778533466774448,27.086008036426094
24.505743900103607,28.27681259803755
22.86313538562344,30.391110063820406
17.911926820123014,25.488011754306463
24.406701068363553,28.2724730805203
18.027786846906622,26.48117620930207
18.22557939711913,28.23441316813366
22.388793337220847,21.584082494216403
15.665449526694319,28.76861587591929
26.214627228874008,21.50704413858992
23.44100581673155,23.906207025668735
24.38651003170776,23.049793000249668
23.854857154412617,21.145624665897554
18.87719760909726,26.18844122398175
24.460210162602348,28.12762042531664
26.349966719803234,22.223661112884322
22.30180897257992,32.432728167004484
21.49661545895024,26.779048845571705
19.917773648186028,28.131301305972308
24.772024444790397,27.699134463444423
25.52297336491355,21.01511998655547
27.257046474762802,20.173895776980054
17.38243511286505,25.445975115790947
24.93070359561231,23.51804021981122
24.39840553681407,21.92036105425021
22.773060795080315,27.515408829517437
18.008676408544947,26.050724192417977
23.43845389996785,30.845154632871857
17.251422037109105,23.325079329203753
18.208860407478287,27.09061416684948
23.54753007250779,20.897608786711274
21.9170362104313,22.91563416387953
18.128998497631986,28.876340572719986
16.641036930171634,25.025505649263682
18.532708266203898,28.96374685830926
18.415320203687525,26.061964134385676
23.324698615869806,28.027703309088885
19.174839035972695,24.83455948542581
20.92546054663944,26.68463277732898
23.12851394345908,23.339587810097758
27.900614432470235,22.07525869226828
24.425655274066216,20.471748509635777
18.97785046812301,25.541454851894816
15.408043515924636,25.205385558521275
17.430608421317103,25.96067154499841
21.168306738478073,27.700326112128533
24.764825268359804,25.238490563308655
27.434374206125913,22.493766639933607
18.31480122861405,23.93186552957909
18.572997141675646,27.161624464923605
25.426690855585733,27.416993101500502
22.97649966386071,29.627764916975465
17.39040041378586,25.46376132336913
24.268235299579537,23.614099201316893
18.25690789589186,27.079071771725587
22.782132824083853,32.32078706081646
22.87476519089657,29.451699301803014
24.17834374087782,22.559828811991586
20.967989505752552,30.413343519692603
17.289216647795804,26.498110596509125
24.63233581484067,21.240554704767646
17.539628798865664,24.558256319031358
26.17408630765726,21.02389406385456
16.17997355201029,25.08369982026244
22.992813000705404,22.876023220509214
28.933965196311057,19.362841928155557
15.969039739266279,27.23359007260467
24.965485943989922,22.016523608997375
24.203286096024538,24.259253316289577
24.79153499598678,21.677141042810987
24.833491923716107,22.108663260123354
23.095929969327376,28.822663554475024
22.20227570093013,20.92871501282515
17.332335384331362,25.936330419292254
25.46753100419124,27.513193512354224
24.36871791776207,29.159276318011248
18.5528635425082,27.241766988311035
23.069521502283806,29.392896779585758
16.14864082012792,24.620313673210635
18.114789532645858,25.60235176850923
23.428973381629024,28.89705091608129
22.911199962004154,31.062573399404844
24.27712393531215,21.789707616833443
24.201007293885716,28.387410166548598
23.188641643963297,28.635065791690987
21.921838247578652,28.15953595739242
19.311143306546825,28.35201720603512
26.43323382385582,22.406439005030943
22.329422500322906,29.248483562807955
18.817372528421814,26.93833201065456
16.00109173433984,25.781005958581577
22.68589693319304,28.5138183354981
18.135042235816595,25.886412546370828
26.087245359020148,24.163983201701868
22.727056233848693,29.74439632736399
23.153724260969796,20.148716936672663
21.73025585906818,30.625284865597322
24.510544925575235,29.112046444241734
23.904433182659282,28.012482457546426
22.329740547944308,29.250935690394506
20.903403632081318,26.575228643357942
16.432758208387686,26.029267042211174
22.019350454121394,23.92723948813891
24.501271439575376,32.02680097251974
19.13714253964483,27.342844670371797
16.897324573395732,25.44197780696906
20.98488081347968,30.459297324089896
16.18672103321793,28.462423371612985
24.570340636836264,22.36848106174209
25.807974019822108,21.586636718826643
26.474520069469,23.71534878193041
